phase,replicate,trial_id,scenario_id,received_mask,arrival_order,method_order
pilot,0,32,iid_p55,18,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,33,shared_risk_matched_p20,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p20,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,heterogeneous_example,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p55,2,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p15,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p60,2,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p25,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p30,23,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p50,18,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p45,18,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p00,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p35,23,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p40,23,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p10,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,33,iid_p05,31,G1|L1|L2|E1|E2,replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway
pilot,0,34,iid_p10,31,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p25,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p30,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p55,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,heterogeneous_example,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p20,31,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p50,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p00,31,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p40,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p15,31,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,shared_risk_matched_p20,31,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p05,31,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p35,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p45,25,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,34,iid_p60,17,E2|E1|L1|G1|L2,shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check
pilot,0,35,iid_p15,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p20,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,heterogeneous_example,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p25,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,shared_risk_matched_p20,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p00,31,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p45,7,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p50,7,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p55,7,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p40,7,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p30,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p10,31,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p60,7,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p35,23,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,35,iid_p05,31,L1|G1|E1|L2|E2,gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication
pilot,0,36,iid_p55,10,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p15,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p40,15,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p10,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p45,11,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p20,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p25,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p35,15,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,heterogeneous_example,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p30,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p05,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p50,10,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p60,10,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,iid_p00,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,36,shared_risk_matched_p20,31,E1|E2|G1|L1|L2,gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,37,iid_p25,27,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p35,19,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p10,31,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p05,31,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p15,31,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p20,31,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p45,19,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p40,19,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p50,19,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p60,19,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,shared_risk_matched_p20,31,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,heterogeneous_example,27,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p00,31,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p55,19,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,37,iid_p30,27,E2|L2|E1|G1|L1,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native
pilot,0,38,iid_p00,31,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p15,29,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p50,17,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p45,17,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p35,25,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p40,17,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,shared_risk_matched_p20,29,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p25,25,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p10,29,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p30,25,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p05,29,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p55,17,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,heterogeneous_example,25,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p20,29,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,38,iid_p60,16,E2|L1|E1|L2|G1,rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,39,iid_p15,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p40,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p10,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p35,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p60,7,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p50,23,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,shared_risk_matched_p20,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p20,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p45,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p55,23,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p30,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p25,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p00,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,heterogeneous_example,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,39,iid_p05,31,G1|E2|L1|E1|L2,replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5|rs_3_5
pilot,0,40,heterogeneous_example,31,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p35,22,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p15,31,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p60,4,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p30,22,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,shared_risk_matched_p20,31,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p20,30,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p05,31,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p25,30,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p10,31,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p55,4,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p50,4,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p40,4,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p45,4,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,40,iid_p00,31,E2|G1|L1|L2|E1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway|native|shamir_3_5
pilot,0,41,iid_p45,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p15,30,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p25,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p10,31,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p20,30,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,shared_risk_matched_p20,31,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p60,24,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,heterogeneous_example,27,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p55,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p50,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p35,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p30,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p00,31,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p05,31,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,41,iid_p40,26,E2|L1|L2|E1|G1,native|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|gatl_gateway
pilot,0,42,iid_p45,3,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p15,31,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,shared_risk_matched_p20,31,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p10,31,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p20,31,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,heterogeneous_example,27,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p50,3,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p40,3,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p60,3,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p25,23,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p00,31,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p55,3,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p30,23,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p35,19,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,42,iid_p05,31,E1|L1|L2|E2|G1,gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,43,iid_p05,31,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p35,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p00,31,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p50,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p25,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p20,31,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p10,31,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p15,31,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,heterogeneous_example,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p55,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,shared_risk_matched_p20,31,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p60,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p30,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,43,iid_p40,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
